title,title_normalized,colonfix,single_resource,ignore,checked,multiple_resource,url,id
Open Access Journal: Counterfeit Coin Newsletter,open access journal: counterfeit coin newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/03/open-access-journal-counterfeit-coin.html,"tag:blogger.com,1999:blog-116259103207720939.post-5270413892650657930"
Open Access Journal: Variability and Evolution,open access journal: variability and evolution,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-variability-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-5467941143727145041"
Open Access Journal: The Internet Journal of Biological Anthropology,open access journal: the internet journal of biological anthropology,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-internet-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3908864590378685108"
Open Access Journal: Anthropological Review,open access journal: anthropological review,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-anthropological.html,"tag:blogger.com,1999:blog-116259103207720939.post-4463305183297764692"
Auction Catalogues at JSTOR (Beta) [temporarily open access],auction catalogues at jstor beta temporarily open access,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/auction-catalogues-at-jstor-beta.html,"tag:blogger.com,1999:blog-116259103207720939.post-2127718894973188210"
Best of the Web Nominees - 2010,best of the web nominees 2010,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/best-of-web-nominees-2010.html,"tag:blogger.com,1999:blog-116259103207720939.post-8406181730957703243"
Open Access Journal: Bulletin of Information on Computing and Anthropology (BICA,open access journal: bulletin of information on computing and anthropology bica,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-bulletin-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7536033479105018397"
Open Access Journal: Athena Review,open access journal: athena review,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-athena-review.html,"tag:blogger.com,1999:blog-116259103207720939.post-8036190559375254934"
Open Access Database on the History of Collecting in America,open access database on the history of collecting in america,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-datbase-on-history-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-5081321998800749645"
"Open Access Journal: Bulletin of the Museum of Fine Arts, Boston",open access journal: bulletin of the museum of fine arts boston,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-bulletin-of-museum.html,"tag:blogger.com,1999:blog-116259103207720939.post-8921081047973544594"
PHILOCTETES - ΦΙΛΟΚΤΗΤΗΣ,philoctetes φιλοκτητης,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/philoctetes.html,"tag:blogger.com,1999:blog-116259103207720939.post-3522937478250055218"
Multilingual Numismatic Glossary,multilingual numismatic glossary,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/multilingual-numismatic-glossary.html,"tag:blogger.com,1999:blog-116259103207720939.post-4055533876841338931"
New Publication Series from the Oriental Institute: Oriental Institute Digital Archives (OIDA),new publication series from the oriental institute: oriental institute digital archives oida,new publication series from the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/newly-publication-series-from-oriental.html,"tag:blogger.com,1999:blog-116259103207720939.post-1549455162316946838"
Newly Online at the Oriental Institute: Divination and Interpretation of Signs in the Ancient World,newly online at the oriental institute: divination and interpretation of signs in the ancient world,newly online at the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/newly-online-at-orental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-8706515329730045728"
Open Access Journal: Zeitschrift für Papyrologie und Epigraphik (ZPE),open access journal: zeitschrift für papyrologie und epigraphik zpe,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-zeitschrift-fur.html,"tag:blogger.com,1999:blog-116259103207720939.post-3433877138124972792"
Open Access Journal: Fennoscandia archaeologica,open access journal: fennoscandia archaeologica,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-fennoscandia.html,"tag:blogger.com,1999:blog-116259103207720939.post-5747551226491027861"
Open Access Bibliographies: Turkish Periodicals,open access bibliographies: turkish periodicals,open access bibliographies,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-bibliographies-turkish.html,"tag:blogger.com,1999:blog-116259103207720939.post-3118245156712516635"
AWOL Administrative Note and Statistics,awol administrative note and statistics,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/02/awol-administrative-note-and-statistics.html,"tag:blogger.com,1999:blog-116259103207720939.post-4309426309748415886"
"Digital Du Cange, et al., Glossarium mediæ et infimæ latinitatis. Niort : L. Favre, 1883-1887.",digital du cange et al glossarium mediæ et infimæ latinitatis niort : l favre 18831887,digital du cange et al glossarium mediæ et infimæ latinitatis niort,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/digital-du-cange-et-al-glossarium-medi.html,"tag:blogger.com,1999:blog-116259103207720939.post-7020551939109426955"
Announcement: New Technology for Digitization of Ancient Objects and Documents,announcement: new technology for digitization of ancient objects and documents,announcement,false,false,true,false,http://ancientworldonline.blogspot.com/2010/02/announcement-new-technology-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-7983812147711302058"
Open Access Biblical Text,open access biblical text,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/open-access-biblical-text.html,"tag:blogger.com,1999:blog-116259103207720939.post-770966039765406864"
ASCSA Digital Library,ascsa digital library,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/ascsa-digital-library.html,"tag:blogger.com,1999:blog-116259103207720939.post-4635477682790409160"
Open Access Publications of the École Française de Rome at Persée,open access publications of the école française de rome at persée,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/02/open-access-publications-de-lecole.html,"tag:blogger.com,1999:blog-116259103207720939.post-606402304523172461"
The Online Comprehensive Aramaic Lexicon,the online comprehensive aramaic lexicon,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/open-access-aramaic-texts-bibliography.html,"tag:blogger.com,1999:blog-116259103207720939.post-8337022270172200518"
Open Access Journal: Arqueología Suramericana/Arqueologia Sul-Americana,open access journal: arqueología suramericana/arqueologia sulamericana,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-arqueologia.html,"tag:blogger.com,1999:blog-116259103207720939.post-188893265140724816"
New Ancient World Content in JSTOR,new ancient world content in jstor,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/02/new-ancient-world-content-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-3550594048619302667"
Open Access Journal: Archaeologia Polona,open access journal: archaeologia polona,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-archaeologia-polona.html,"tag:blogger.com,1999:blog-116259103207720939.post-5309786378789426528"
Open Access Journal: Archaeology Southwest,open access journal: archaeology southwest,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-archaeology.html,"tag:blogger.com,1999:blog-116259103207720939.post-5743050527966412744"
Open Access Journal: Acta Orientalia Vilnensia,open access journal: acta orientalia vilnensia,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-acta-orientalia.html,"tag:blogger.com,1999:blog-116259103207720939.post-2536104244869727966"
Open Access Journal: Archaeologia Lituana,open access journal: archaeologia lituana,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-archaeologia.html,"tag:blogger.com,1999:blog-116259103207720939.post-8849790746097525275"
Open Access Journal: Ancient Nepal,open access journal: ancient nepal,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-ancient-nepal.html,"tag:blogger.com,1999:blog-116259103207720939.post-6171150785729203344"
Open Access Journal: Actualidades Arqueológicas,open access journal: actualidades arqueológicas,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-actualidades.html,"tag:blogger.com,1999:blog-116259103207720939.post-2930786965201971516"
Thesaurus Linguae Graecae (TLG®) Updates,thesaurus linguae graecae tlg® updates,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/02/thesaurus-linguae-graecae-tlg-updates.html,"tag:blogger.com,1999:blog-116259103207720939.post-1366019329045596413"
West Semitic Research Project,west semitic research project,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/west-semitic-research-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-7914138091114521158"
Open Access Journal: ASMOSIA Newsletters,open access journal: asmosia newsletters,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-asmosia-newsletters.html,"tag:blogger.com,1999:blog-116259103207720939.post-1175140142631546310"
Open access books and articles on Mesopotamian mathematics by Christine Proust,open access books and articles on mesopotamian mathematics by christine proust,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/open-access-books-and-articles-on.html,"tag:blogger.com,1999:blog-116259103207720939.post-749157127379682418"
Oriental Institute Open Access Publications in 2009,oriental institute open access publications in 2009,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/oriental-institute-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-7554426205875468670"
Four Additional Open Access Journals: classical Philology,four additional open access journals: classical philology,four additional open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/four-additional-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-8307488469633205592"
Thirty-Five Additional Open Access Archaeology Journals,thirtyfive additional open access archaeology journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/thirty-five-additional-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-4071044695891273076"
Open Access Journal: ArqueoWeb: Revista sobre Arqueología en Internet,open access journal: arqueoweb: revista sobre arqueología en internet,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-arqueoweb-revista.html,"tag:blogger.com,1999:blog-116259103207720939.post-6585613409478179415"
Open Access Journal: Arheografski Prilozi / Mélanges Archéographiques,open access journal: arheografski prilozi / mélanges archéographiques,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-arheografski.html,"tag:blogger.com,1999:blog-116259103207720939.post-8065769837714108403"
Open Access Journal: Archives de Sciences Sociales des Religions,open access journal: archives de sciences sociales des religions,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-archives-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-1659874336417255532"
JSTOR in WorldCat.org,jstor in worldcatorg,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/01/jstor-in-worldcatorg.html,"tag:blogger.com,1999:blog-116259103207720939.post-7794860627804045496"
One Off Journal Issues: Traitement automatique des langues et langues anciennes,one off journal issues: traitement automatique des langues et langues anciennes,one off journal issues,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/one-off-journal-issues-traitement.html,"tag:blogger.com,1999:blog-116259103207720939.post-1288606133402046828"
Open Access Journal: Cahier des thèmes transversaux ArScAn,open access journal: cahier des thèmes transversaux arscan,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-cahier-des-themes.html,"tag:blogger.com,1999:blog-116259103207720939.post-7794699882819104756"
Open Access Journal: Dacia Magazin,open access journal: dacia magazin,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-dacia-magazin.html,"tag:blogger.com,1999:blog-116259103207720939.post-2975492456429924807"
Open Access Journal: Zeitschrift der Savigny-Stiftung für Rechtsgeschichte / Romanistische Abteilung,open access journal: zeitschrift der savignystiftung für rechtsgeschichte / romanistische abteilung,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-zeitschrift-der.html,"tag:blogger.com,1999:blog-116259103207720939.post-2872662563588805220"
Open Access Journal: Jahrbücher für historische und dogmatische Bearbeitung des römischen Rechts,open access journal: jahrbücher für historische und dogmatische bearbeitung des römischen rechts,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-jahrbucher-fur.html,"tag:blogger.com,1999:blog-116259103207720939.post-4967237645640728635"
AWOL administrative note,awol administrative note,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/01/awol-administrative-note.html,"tag:blogger.com,1999:blog-116259103207720939.post-4683351774033145294"
Assistance needed to understand the needs and requirements of a digital library of Arabic manuscripts,assistance needed to understand the needs and requirements of a digital library of arabic manuscripts,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/assistance-needed-to-understand-needs.html,"tag:blogger.com,1999:blog-116259103207720939.post-8025600989716436513"
"Open Access Journal: Newsletter: The Institute of Archaeology, Siegfried H. Horn Archaeological Museum",open access journal: newsletter: the institute of archaeology siegfried h horn archaeological museum,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-2832974304164414172"
Ancient North Africa,ancient north africa,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/ancient-north-africa.html,"tag:blogger.com,1999:blog-116259103207720939.post-4146826602978454640"
On the SBL's new Online Open Access Ancient Near East Monograph Series,on the sbls new online open access ancient near east monograph series,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/01/on-sbls-new-online-open-access-ancient.html,"tag:blogger.com,1999:blog-116259103207720939.post-1892338250869615368"
Open Access Journal: Gallia Préhistoire,open access journal: gallia préhistoire,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-gallia-prehistoire.html,"tag:blogger.com,1999:blog-116259103207720939.post-294888600895384136"
All ASOR Journal content is now online,all asor journal content is now online,,false,true,true,false,http://ancientworldonline.blogspot.com/2009/03/asor-journals-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-2262014316191639141"
AWOL Administrative note and statistics,awol administrative note and statistics,,false,true,true,false,http://ancientworldonline.blogspot.com/2010/01/awol-administrative-note-and-statistics.html,"tag:blogger.com,1999:blog-116259103207720939.post-9070065141097868763"
New Exhibition Catalogue Online at the Oriental Institute,new exhibition catalogue online at the oriental institute,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/new-exhibition-catalogue-online-at.html,"tag:blogger.com,1999:blog-116259103207720939.post-8377304678406021904"
Newly Online at the Oriental Institute,newly online at the oriental institute,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/newly-online-at-oriental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-7925701415567054838"
Open Access to the archaeology of Giza,open access to the archaeology of giza,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/open-access-to-archaeology-of-giza.html,"tag:blogger.com,1999:blog-116259103207720939.post-1896272084161314990"
Open Access Manuscript Library of Switzerland,open access manuscript library of switzerland,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/open-access-manuscript-library-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-5720959305169348523"
Open Access to the Oriental Institute Annual Reports,open access to the oriental institute annual reports,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/open-access-to-oriental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-5634638553900737255"
Open Access Journal: PalArch Journal of Archaeology of Northwest Europe,open access journal: palarch journal of archaeology of northwest europe,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-palarch-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3176541072519709332"
Open Access Journal: International Preservation News,open access journal: international preservation news,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-4856170782535197042"
Open Access Journal: Research in Archaeological Education Journal,open access journal: research in archaeological education journal,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-research-in.html,"tag:blogger.com,1999:blog-116259103207720939.post-854250386001492792"
Proposal for an open access magazine about Ancient Egypt,proposal for an open access magazine about ancient egypt,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/proposal-for-open-access-magazine-about.html,"tag:blogger.com,1999:blog-116259103207720939.post-5672010133592926553"
Open Access to all AJA Book Reviews,open access to all aja book reviews,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/open-access-to-all-aja-book-reviews.html,"tag:blogger.com,1999:blog-116259103207720939.post-8183129606284272623"
Open Access Journal: Zbornik Narodnog muzeja - serija: Arheologija,open access journal: zbornik narodnog muzeja serija: arheologija,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-zbornik-narodnog.html,"tag:blogger.com,1999:blog-116259103207720939.post-7260690950683485981"
Open Access Journal: Starinar,open access journal: starinar,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/starinar-issn-0350-0241-website.html,"tag:blogger.com,1999:blog-116259103207720939.post-1907873785319402629"
Open Access Journal: Cuadernos de Prehistoria y Arqueología Universidad Autónoma de Madrid. CuPAUAM,open access journal: cuadernos de prehistoria y arqueología universidad autónoma de madrid cupauam,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-cuadernos-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-6067343080455476999"
,,,false,true,true,false,,"tag:blogger.com,1999:blog-116259103207720939.post-8859051914818902448"
Bibliographies sur l'antiquité,bibliographies sur lantiquité,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/01/online-bibliographies.html,"tag:blogger.com,1999:blog-116259103207720939.post-3046903336623184303"
Open Access Journal: Boletín del Museo Chileno de Arte Precolombino,open access journal: boletín del museo chileno de arte precolombino,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-boletin-del-museo.html,"tag:blogger.com,1999:blog-116259103207720939.post-171996821659180642"
British Internets to be archived,british internets to be archived,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/british-internets-to-be-archived.html,"tag:blogger.com,1999:blog-116259103207720939.post-1033044846103512306"
Open Access Volume of Essays on Codicology and Palaeography in the Digital Age,open access volume of essays on codicology and palaeography in the digital age,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/open-access-volume-of-essays-on.html,"tag:blogger.com,1999:blog-116259103207720939.post-4781895655893487658"
Harvard University Library Open Collections Program,harvard university library open collections program,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/06/harvard-university-library-open.html,"tag:blogger.com,1999:blog-116259103207720939.post-2729339903375560632"
Open Access Journal: e-Keltoi: Journal of Interdisciplinary Celtic Studies,open access journal: ekeltoi: journal of interdisciplinary celtic studies,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-e-keltoi-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-8096208787106944952"
CDLI Old Assyrian files,cdli old assyrian files,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/cdli-old-assyrian-files.html,"tag:blogger.com,1999:blog-116259103207720939.post-6484452881671512345"
Open Access Library: InterClassica,open access library: interclassica,open access library,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-library-interclassica.html,"tag:blogger.com,1999:blog-116259103207720939.post-260347906133850014"
New Ancient World Content in JSTOR,new ancient world content in jstor,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/12/new-ancient-world-content-in-jstor_16.html,"tag:blogger.com,1999:blog-116259103207720939.post-6352810972116546516"
Open Access at the American Anthropological Association,open access at the american anthropological association,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/open-access-at-american-anthropological.html,"tag:blogger.com,1999:blog-116259103207720939.post-5438121114785312686"
New Ancient World Content in JSTOR,new ancient world content in jstor,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/12/new-ancient-world-content-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-6130052852750087038"
ATLA Cooperative Digital Resources Initiative,atla cooperative digital resources initiative,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/atla-cooperative-digital-resources.html,"tag:blogger.com,1999:blog-116259103207720939.post-5041700865425371025"
Open Access Journal: Diritto@Storia,open access journal: dirittostoria,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-dirittostoria.html,"tag:blogger.com,1999:blog-116259103207720939.post-6784297955603710175"
Open Access Journal: IUS ANTIQUUM,open access journal: ius antiquum,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-ius-antiquum.html,"tag:blogger.com,1999:blog-116259103207720939.post-4087813267998921327"
Open Access Journal: Mirator,open access journal: mirator,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-mirator.html,"tag:blogger.com,1999:blog-116259103207720939.post-6683049683561943317"
Open Access Journal: Fornvännen,open access journal: fornvännen,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/newly-open-access-journal-fornvannen.html,"tag:blogger.com,1999:blog-116259103207720939.post-8970798832636519686"
Open Access Journal: Gallia,open access journal: gallia,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-gallia.html,"tag:blogger.com,1999:blog-116259103207720939.post-3548747576074045238"
Another Pair of Open Access Journals,another pair of open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/12/another-pair-of-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-7633749245546929306"
3 More Open Access Journals,3 more open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/12/3-more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-4285366443208944523"
Newly scanned at the Oriental Institute: Medinet Habu IV,newly scanned at the oriental institute: medinet habu iv,newly scanned at the oriental institute,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/newly-scaned-at-oriental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-4428678487491244231"
Open Access Journal: Spuren der Jahrtausende,open access journal: spuren der jahrtausende,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-spuren-der.html,"tag:blogger.com,1999:blog-116259103207720939.post-2545964111796928575"
Two Open Access Journals from University of Coimbra · Portugal,two open access journals from university of coimbra · portugal,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/12/two-open-access-journals-from.html,"tag:blogger.com,1999:blog-116259103207720939.post-5443909457073060928"
Open Access Numismatics: Nomisma,open access numismatics: nomisma,open access numismatics,false,false,false,false,http://ancientworldonline.blogspot.com/2009/12/open-access-numismatics-nomisma.html,"tag:blogger.com,1999:blog-116259103207720939.post-2504345845128779509"
AWOL and ISAW News,awol and isaw news,,false,true,true,false,http://ancientworldonline.blogspot.com/2009/12/awol-and-isaw-news.html,"tag:blogger.com,1999:blog-116259103207720939.post-767018858642735415"
Eleven More Open Access Journals,eleven more open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/eleven-more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-5833345455657350631"
Five More Open Access Journals,five more open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/five-more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-3614760733459548616"
Open Access Romanian Archaeology,open access romanian archaeology,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/open-access-romanian-archaeology.html,"tag:blogger.com,1999:blog-116259103207720939.post-5634551630368922"
The Sanskrit Library,the sanskrit library,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/sanskrit-library.html,"tag:blogger.com,1999:blog-116259103207720939.post-6281403372988079462"
Open Access Dissertations in Ancient Studies - Munich,open access dissertations in ancient studies munich,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/open-access-dissertations-in-ancient.html,"tag:blogger.com,1999:blog-116259103207720939.post-3650501163372754529"
Open Access Historical and Comparative Encyclopaedia of Chinese Conceptual Schemes,open access historical and comparative encyclopaedia of chinese conceptual schemes,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/open-access-historical-and-comparative.html,"tag:blogger.com,1999:blog-116259103207720939.post-7676589446423332809"
New Ancient World Content in JSTOR,new ancient world content in jstor,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/new-ancient-world-content-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-2756486521717468641"
Three More Open Access Journals,three more open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/three-more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-2875922710339052138"
ASOR Open Archaeology Prize 2009,asor open archaeology prize 2009,,false,true,true,false,http://ancientworldonline.blogspot.com/2009/11/asor-open-archaeology-prize-2009.html,"tag:blogger.com,1999:blog-116259103207720939.post-7316633425209288948"
New at the Oriental Institute: Medinet Habu IX,new at the oriental institute: medinet habu ix,new at the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/newly-from-oriental-institute-medinet.html,"tag:blogger.com,1999:blog-116259103207720939.post-6966019253183957888"
New in the Tresmegistos series,new in the tresmegistos series,,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/new-in-tresmegistos-series.html,"tag:blogger.com,1999:blog-116259103207720939.post-2168587004115236500"
Newly online at Achemenet,newly online at achemenet,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/newly-online-at-achemenet.html,"tag:blogger.com,1999:blog-116259103207720939.post-955632735273818991"
Open Access Journal: Glossator: practice and theory of the commentary,open access journal: glossator: practice and theory of the commentary,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/new-open-access-journal-glossator.html,"tag:blogger.com,1999:blog-116259103207720939.post-6327383297371561733"
Open Access Document: An Inquiry into the Provenance of 654 Aramaic Incantation Bowls Delivered into the Possession of UCL...,open access document: an inquiry into the provenance of 654 aramaic incantation bowls delivered into the possession of ucl,open access document,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/open-access-document-inquiry-into.html,"tag:blogger.com,1999:blog-116259103207720939.post-8960662507376018546"
Newly digitized from the Oriental Institute: Two more Epigraphic Survey Volumes,newly digitized from the oriental institute: two more epigraphic survey volumes,newly digitized from the oriental institute,false,false,true,false,http://ancientworldonline.blogspot.com/2009/11/newly-digitized-from-oriental-institute_13.html,"tag:blogger.com,1999:blog-116259103207720939.post-4308619886868912773"
"Newly digitized from the Oriental Institute: The Mastaba of Mereruka, Part I",newly digitized from the oriental institute: the mastaba of mereruka part i,newly digitized from the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/newly-digitized-from-oriental-institute_12.html,"tag:blogger.com,1999:blog-116259103207720939.post-8032728012236187945"
"Newly digitized from the Oriental Institute: Reliefs and Inscriptions at Karnak, Volume I",newly digitized from the oriental institute: reliefs and inscriptions at karnak volume i,newly digitized from the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/newly-digitized-from-oriental-institute_10.html,"tag:blogger.com,1999:blog-116259103207720939.post-6674009128707412820"
More Open Access Journals: Group 10,more open access journals: group 10,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-10.html,"tag:blogger.com,1999:blog-116259103207720939.post-874102557483326154"
More Open Access Journals: Group 9,more open access journals: group 9,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-9.html,"tag:blogger.com,1999:blog-116259103207720939.post-5920141518321964129"
"Newly digitized from the Oriental Institute: Medinet Habu, Volume II. The Later Historical Records of Ramses III.",newly digitized from the oriental institute: medinet habu volume ii the later historical records of ramses iii,newly digitized from the oriental institute,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/newly-digitized-from-oriental-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-4611425866076387221"
More Open Access Journals: Group 8,more open access journals: group 8,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-8.html,"tag:blogger.com,1999:blog-116259103207720939.post-1037596796666221639"
